# Generated: 2025-03-27 11:11
# Volatility: 1.77%
# Avg Range: $0.38
# Thresholds: 2.66% or $0.19
# Signal Config: Strong(2x thresholds + trend), Regular(1x thresholds)
PC1,PC2,PC3,PC4,Close/Last,Prediction,Signal,Date,Range,Trend
1.7397059112650572,-1.7354915012338443,-0.023131443915951,-0.0670308293966443,23.042,23.17470228578025,HOLD,2025-03-27,0.46084,
1.7292717324081084,-1.7603729800843944,0.0104470631968921,-0.0129069926114912,22.856,23.005797257580042,HOLD,2025-03-28,0.45712,-0.09299999999999997
1.6266576246874282,0.1540576100851023,0.0053678829889648,0.0274344146796551,22.656,22.469611293884828,HOLD,2025-03-29,0.45311999999999997,-0.09766666666666879
1.657841874185931,-0.1743778126392578,0.0186107630936031,0.0303913541262337,22.708,22.569319461742314,HOLD,2025-03-30,0.45415999999999995,-0.03583333333333272
1.700229051602454,-0.3253485653729489,0.0456023271602924,0.0102709492621455,22.743,22.76607051093888,HOLD,2025-03-31,0.45486,-0.014500000000001734
1.7635138502989214,0.5650324005480153,0.052030689367856,-0.0199425338900779,22.821,22.925582773096416,HOLD,2025-04-01,0.45642000000000005,-0.04420000000000002
1.752422919381705,0.1545876178302393,0.0529148945282016,0.0081123187065934,22.731,22.84738712148188,HOLD,2025-04-02,0.45462,-0.02499999999999858
1.8780824492335368,0.6422570459447494,0.0055064594011996,0.0445611042616022,22.807,22.90630200144135,HOLD,2025-04-03,0.45614,0.03020000000000067
2.0769584295771057,-0.0584761393081882,-0.0228402207815008,0.0477026932082213,23.232,23.36068600804632,HOLD,2025-04-04,0.46464,0.10480000000000089
2.116469496616584,-0.0062025551033836,-0.0102825433853611,0.0204294714449439,23.716,23.542841007113502,HOLD,2025-04-05,0.47432,0.19459999999999766
2.167559185215512,0.077896541717984,0.0056924047881622,0.0331904166814284,23.697,23.616897898500973,HOLD,2025-04-06,0.47394,0.17520000000000024
2.4483602808271505,0.5652041681191554,-0.0532516291268436,0.0422850207548108,23.872,24.088558706484434,HOLD,2025-04-07,0.47744000000000003,0.22820000000000107
2.601565202740681,-0.2293549315606814,-0.0255447718337751,0.0601873578919577,24.326,24.45665139519056,HOLD,2025-04-08,0.48652,0.30379999999999896
2.5469098846917064,-0.504954987689754,0.0012160012956157,-0.0451938334979119,24.972,24.740314514014237,HOLD,2025-04-09,0.49944000000000005,0.347999999999999
2.425417010852689,-0.7262849497062914,0.0580607720576952,-0.015477640584696,24.495,24.454368365248804,HOLD,2025-04-10,0.48990000000000006,0.15580000000000283
2.728764840965343,0.942267972286133,-0.095995076167604,0.0365131788016983,24.367,24.634042252127532,HOLD,2025-04-11,0.48734000000000005,0.13400000000000034
2.7176120413228,-0.0440735500836752,0.0271183619467294,-0.0141609109266943,24.97,24.984201743827107,HOLD,2025-04-12,0.4994,0.21959999999999624
2.5698372536477696,-0.3572114110067035,0.039530766288843,-0.0284525018898205,24.824,24.75559826210633,HOLD,2025-04-13,0.49648000000000003,0.0996000000000059
2.6118350733477307,-0.1634638582830633,0.0222592578112374,0.0318053173838926,24.581,24.611246197597666,HOLD,2025-04-14,0.49162,-0.07820000000000604
2.697166629100899,-0.824925637951433,0.0435619880046789,0.0119659866639694,24.855,24.94112778016232,HOLD,2025-04-15,0.49710000000000004,0.07200000000000273
2.862146683135698,-0.1544194678131693,0.0032499241451086,0.0318362003297949,24.962,25.129061750609793,HOLD,2025-04-16,0.49924,0.11899999999999977
2.868324162836483,-0.6519118319263586,0.0569449963140966,0.0063482848813291,25.387,25.32294256917247,HOLD,2025-04-17,0.50774,0.08340000000000103
2.8293079099609817,0.0758815230860654,0.0536724310982346,-0.0195245944755964,25.256,25.254882478992567,HOLD,2025-04-18,0.50512,0.08639999999999759
2.754775884819336,-0.5550091454168633,0.0385152938934447,0.0459864886867543,25.018,24.9217494556388,HOLD,2025-04-19,0.50036,0.08740000000000236
2.8181735614517542,0.446067770940158,0.0640432636193694,0.0180433390293813,25.194,25.08139961819702,HOLD,2025-04-20,0.50388,0.06780000000000186
2.6061700618544674,1.0704434950684525,0.0156193154962555,-0.0902971355519079,24.949,24.884617250901805,HOLD,2025-04-21,0.49898000000000003,-0.002600000000001046
2.170240592363504,0.8431092602021993,-0.0329111063347912,-0.1358597447175762,24.31,24.078082222932455,HOLD,2025-04-22,0.48619999999999997,-0.21540000000000248
1.968414948158768,-0.8726586613089098,0.0325731337569818,-0.0097936889711407,23.281,23.446122802062348,HOLD,2025-04-23,0.46562,-0.3949999999999996
1.8952652681790845,-0.7546108038822037,0.0054426004577547,0.0408284243053659,23.345,23.084946564931542,HOLD,2025-04-24,0.4669,-0.3346000000000018
1.8215937826466104,-0.3435042860124219,0.0112193390634186,-0.0413151182536518,23.289,23.16748659429009,HOLD,2025-04-25,0.46578,-0.3810000000000002
1.9139835695838645,0.1276402675887936,-0.0442166379113965,0.0409640360566396,22.89,22.996797860509435,HOLD,2025-04-26,0.45780000000000004,-0.4117999999999995
1.959340517901589,0.9189250568553372,0.0293886938872681,-0.0279237347060149,23.402,23.317958122467687,HOLD,2025-04-27,0.46804,-0.18159999999999954
1.8369730631212529,-0.4553006916624564,0.0383576254723338,-0.0160551394923191,23.112,23.15196366121379,HOLD,2025-04-28,0.46224,-0.03379999999999583
1.7053395833500526,-0.4904402268288733,0.006698395471985,-0.007236498686899,23.02,22.814476961905378,HOLD,2025-04-29,0.4604,-0.06500000000000128
1.7494604000103005,-0.0662958679099511,-0.0187103255178225,0.0224946545580629,22.798,22.747287691525713,HOLD,2025-04-30,0.45596,-0.09819999999999851
1.8048994180038744,-0.8009629114161896,0.0148438890925107,0.0301836294025193,23.084,22.939715709997834,HOLD,2025-05-01,0.46168,0.03879999999999484
1.847100745508247,-0.7616426671829305,0.0402844799950402,-0.0212128978951013,23.148,23.220997109840603,HOLD,2025-05-02,0.46296,-0.05079999999999529
1.7059668345854324,-0.7247938944465342,0.01877528390334,-0.0518641533581821,23.024,22.99714034845356,HOLD,2025-05-03,0.46048,-0.017600000000001614
1.5761499782136057,-1.1970364569504202,-0.006754952146165,-0.0374526962824233,22.549,22.69114373934356,HOLD,2025-05-04,0.45098,-0.09420000000000073
1.6581632122022618,-1.337772509557425,-0.0321874751734813,0.044963688008237,22.67,22.58229040002536,HOLD,2025-05-05,0.4534,-0.02559999999999718
1.85804725471024,-1.417621725552239,-0.0675879720341857,0.05738104565169,23.019,22.943902625671242,HOLD,2025-05-06,0.46037999999999996,-0.01300000000000523
2.26566044953912,-1.4341187308771957,-0.1564832675487137,0.0745988656478531,23.445,23.67922005123244,HOLD,2025-05-07,0.46890000000000004,0.05940000000000367
2.323910440536701,0.1633829032439555,0.0570287745589298,-0.0190444557690095,24.126,24.165299408919417,HOLD,2025-05-08,0.48252000000000006,0.22039999999999793
2.225440137766258,1.151310473306972,-0.029136276460543,0.0662223951661088,23.947,23.49930684946445,HOLD,2025-05-09,0.47894,0.2795999999999985
2.23256510580748,0.0059830374490621,0.0442832053527435,-0.0409428474997226,24.105,24.045153833246847,HOLD,2025-05-10,0.48210000000000003,0.2870000000000026
2.3627024506055587,0.5203853685700102,-0.0363431515909884,-0.0056665567806251,23.822,24.084291458927446,HOLD,2025-05-11,0.47644,0.16059999999999874
2.3990753947973253,-0.1213946219451221,0.0196441661539436,0.046737296675849,24.059,24.099358067239983,HOLD,2025-05-12,0.48118000000000005,0.12280000000000157
2.4944097787768342,0.167726807267088,0.0637524947871645,-0.0068836599216979,24.41,24.49604436252719,HOLD,2025-05-13,0.4882,0.05679999999999552
2.248461543690464,0.9047732447318466,-0.0138936987449449,-0.1169846380061904,24.348,24.194845333506866,HOLD,2025-05-14,0.48696,0.08020000000000493
2.206364367645473,0.52337136833658,0.0061936666126487,-0.0381874434842841,23.529,23.896582259017265,HOLD,2025-05-15,0.47058,-0.11520000000000152
2.106415597764657,-0.5124865312521528,0.0178762629731086,0.0071609740871199,23.67,23.63844900553382,HOLD,2025-05-16,0.47340000000000004,-0.030400000000000205
2.0873923905084086,-0.4059688480423188,0.0105124123538801,0.0305472942676023,23.635,23.50321848704347,HOLD,2025-05-17,0.47270000000000006,-0.08479999999999777
2.2581815469304307,0.1027757062701094,0.0249873335393278,0.0229139284935297,23.747,23.860841087709872,HOLD,2025-05-18,0.47494000000000003,-0.13260000000000005
2.166555337477249,0.7288006649179413,0.0050159556479926,-0.0205031774627032,23.987,23.73233913737554,HOLD,2025-05-19,0.47974,-0.07220000000000226
2.041351622655071,0.7196952198186536,0.0260799357005526,-0.0298456604539983,23.587,23.51548483207644,HOLD,2025-05-20,0.47174,0.011600000000001387
